Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
296, LOC_CITY_NAME_BUENOS_AIRES, 22.5, UNIT_SIEGE_TOWER, 115.0, 100, 15.0
296, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 236.6, 710, 0.0
296, LOC_CITY_NAME_THEBES, 5.6, DISTRICT_ENCAMPMENT, 201.7, 224, 0.0
296, LOC_CITY_NAME_STAVANGER, 2.0, BUILDING_GRANARY, 2.0, 65, 0.0
296, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 71.8, 430, 0.0
296, LOC_CITY_NAME_AKHETATEN, 14.2, BUILDING_POTALA_PALACE, 393.2, 1060, 0.0
296, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 141.3, 360, 0.0
296, LOC_CITY_NAME_IWNW, 7.2, UNIT_LINE_INFANTRY, 7.2, 360, 0.0
296, LOC_CITY_NAME_SHEDET, 1.1, BUILDING_MONUMENT, 7.1, 60, 0.0
296, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 21.6, 360, 0.0
296, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, BUILDING_RESEARCH_LAB, 266.3, 580, 0.0
296, LOC_CITY_NAME_SAO_PAULO, 50.4, DISTRICT_SPACEPORT, 50.4, 1800, 0.0
296, LOC_CITY_NAME_SALVADOR, 13.2, BUILDING_RESEARCH_LAB, 592.4, 580, 12.4
296, LOC_CITY_NAME_MANAUS, 15.6, BUILDING_RESEARCH_LAB, 535.5, 580, 0.0
296, LOC_CITY_NAME_FORTALEZA, 21.5, BUILDING_FACTORY, 21.5, 390, 0.0
296, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 279.7, 580, 0.0
296, LOC_CITY_NAME_PORTO_ALEGRE, 9.6, BUILDING_CASTLE, 219.6, 225, 0.0
296, LOC_CITY_NAME_NATAL, 11.3, PROJECT_CARNIVAL, 157.1, 291, 0.0
296, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 26.0, 423, 0.0
296, LOC_CITY_NAME_GUARULHOS, 9.6, UNIT_SETTLER, 197.8, 350, 0.0
296, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 348.4, 580, 0.0
296, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 36.0, 60, 0.0
296, LOC_CITY_NAME_NEAPOLIS, 57.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 57.9, 217, 0.0
296, LOC_CITY_NAME_KUL_OBA, 7.5, UNIT_SETTLER, 175.0, 320, 0.0
296, LOC_CITY_NAME_KYOTO, 72.0, DISTRICT_THEATER, 216.0, 282, 0.0
296, LOC_CITY_NAME_TOKYO, 6.0, DISTRICT_CAMPUS, 95.1, 272, 0.0
296, LOC_CITY_NAME_OSAKA, 17.5, BUILDING_UNIVERSITY, 161.0, 250, 0.0
296, LOC_CITY_NAME_TAKAMATSU, 10.0, DISTRICT_HOLY_SITE, 262.7, 253, 4.7
296, LOC_CITY_NAME_OKAYAMA, 5.0, BUILDING_WALLS, 45.0, 80, 0.0
296, LOC_CITY_NAME_XIAN, 18.4, BUILDING_RESEARCH_LAB, 343.8, 580, 0.0
296, LOC_CITY_NAME_BEIJING, 18.8, BUILDING_RESEARCH_LAB, 275.0, 580, 0.0
296, LOC_CITY_NAME_TAIYUAN, 3.8, BUILDING_STAR_FORT, 26.9, 305, 0.0
296, LOC_CITY_NAME_CHANGSHA, 8.8, BUILDING_STAR_FORT, 297.5, 305, 0.0
296, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 157.5, 580, 0.0
296, LOC_CITY_NAME_JIAODONG, 18.8, BUILDING_RESEARCH_LAB, 243.2, 580, 0.0
296, LOC_CITY_NAME_YIYANG, 5.0, DISTRICT_CAMPUS, 175.5, 335, 0.0
296, LOC_CITY_NAME_BRUSSELS, 19.8, BUILDING_STAR_FORT, 192.8, 305, 0.0
296, LOC_CITY_NAME_LA_VENTA, 12.2, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 56.7, 203, 0.0
296, LOC_CITY_NAME_KANDY, 6.4, UNIT_TRADER, 89.6, 108, 0.0
296, LOC_CITY_NAME_STOCKHOLM, 9.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 180.8, 235, 0.0
296, LOC_CITY_NAME_AMSTERDAM, 6.3, BUILDING_MARKET, 33.3, 120, 0.0
296, LOC_CITY_NAME_CARTHAGE, 6.3, BUILDING_SHIPYARD, 187.2, 290, 0.0
296, LOC_CITY_NAME_SEOUL, 5.2, BUILDING_LIBRARY, 72.4, 90, 0.0
296, LOC_CITY_NAME_NAN_MADOL, 3.2, BUILDING_WATER_MILL, 6.4, 80, 0.0
297, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_BOMBARD, 176.6, 280, 0.0
297, LOC_CITY_NAME_KRISTIANSAND, 10.5, PROJECT_ENHANCE_DISTRICT_CAMPUS, 62.9, 179, 0.0
297, LOC_CITY_NAME_BUENOS_AIRES, 37.5, BUILDING_MONUMENT, 82.5, 60, 7.5
297, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 242.6, 710, 0.0
297, LOC_CITY_NAME_THEBES, 7.0, DISTRICT_ENCAMPMENT, 208.7, 224, 0.0
297, LOC_CITY_NAME_STAVANGER, 2.0, BUILDING_GRANARY, 4.0, 65, 0.0
297, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 84.4, 430, 0.0
297, LOC_CITY_NAME_AKHETATEN, 14.2, BUILDING_POTALA_PALACE, 407.4, 1060, 0.0
297, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 157.4, 360, 0.0
297, LOC_CITY_NAME_IWNW, 5.4, UNIT_LINE_INFANTRY, 12.6, 360, 0.0
297, LOC_CITY_NAME_SHEDET, 2.3, BUILDING_MONUMENT, 9.4, 60, 0.0
297, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 32.0, 360, 0.0
297, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, BUILDING_RESEARCH_LAB, 289.1, 580, 0.0
297, LOC_CITY_NAME_SAO_PAULO, 25.2, DISTRICT_SPACEPORT, 75.6, 1800, 0.0
297, LOC_CITY_NAME_SALVADOR, 25.6, BUILDING_FACTORY, 25.6, 390, 0.0
297, LOC_CITY_NAME_MANAUS, 15.6, BUILDING_RESEARCH_LAB, 551.1, 580, 0.0
297, LOC_CITY_NAME_FORTALEZA, 13.8, BUILDING_FACTORY, 35.3, 390, 0.0
297, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 292.9, 580, 0.0
297, LOC_CITY_NAME_PORTO_ALEGRE, 9.6, BUILDING_CASTLE, 229.2, 225, 0.0
297, LOC_CITY_NAME_NATAL, 11.3, PROJECT_CARNIVAL, 168.3, 291, 0.0
297, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 36.8, 423, 0.0
297, LOC_CITY_NAME_GUARULHOS, 9.6, UNIT_SETTLER, 207.4, 350, 0.0
297, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 361.6, 580, 0.0
297, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 38.4, 60, 0.0
297, LOC_CITY_NAME_NEAPOLIS, 36.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 94.1, 217, 0.0
297, LOC_CITY_NAME_KUL_OBA, 7.5, UNIT_SETTLER, 182.5, 320, 0.0
297, LOC_CITY_NAME_KYOTO, 72.0, DISTRICT_THEATER, 288.0, 282, 0.0
297, LOC_CITY_NAME_TOKYO, 6.0, DISTRICT_CAMPUS, 101.1, 272, 0.0
297, LOC_CITY_NAME_OSAKA, 17.5, BUILDING_UNIVERSITY, 178.5, 250, 0.0
297, LOC_CITY_NAME_TAKAMATSU, 9.7, UNIT_SETTLER, 9.7, 230, 0.0
297, LOC_CITY_NAME_OKAYAMA, 5.0, BUILDING_WALLS, 50.0, 80, 0.0
297, LOC_CITY_NAME_XIAN, 18.4, BUILDING_RESEARCH_LAB, 362.2, 580, 0.0
297, LOC_CITY_NAME_BEIJING, 18.8, BUILDING_RESEARCH_LAB, 293.8, 580, 0.0
297, LOC_CITY_NAME_TAIYUAN, 3.8, BUILDING_STAR_FORT, 30.6, 305, 0.0
297, LOC_CITY_NAME_CHANGSHA, 8.8, BUILDING_STAR_FORT, 306.3, 305, 1.3
297, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 172.5, 580, 0.0
297, LOC_CITY_NAME_JIAODONG, 18.8, BUILDING_RESEARCH_LAB, 262.0, 580, 0.0
297, LOC_CITY_NAME_YIYANG, 5.0, DISTRICT_CAMPUS, 180.5, 335, 0.0
297, LOC_CITY_NAME_BRUSSELS, 19.8, BUILDING_STAR_FORT, 212.6, 305, 0.0
297, LOC_CITY_NAME_LA_VENTA, 10.8, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 67.5, 203, 0.0
297, LOC_CITY_NAME_KANDY, 6.0, UNIT_TRADER, 95.6, 108, 0.0
297, LOC_CITY_NAME_STOCKHOLM, 9.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 190.0, 235, 0.0
297, LOC_CITY_NAME_AMSTERDAM, 6.3, BUILDING_MARKET, 39.6, 120, 0.0
297, LOC_CITY_NAME_CARTHAGE, 6.3, BUILDING_SHIPYARD, 193.5, 290, 0.0
297, LOC_CITY_NAME_SEOUL, 5.2, BUILDING_LIBRARY, 77.6, 90, 0.0
297, LOC_CITY_NAME_NAN_MADOL, 3.2, BUILDING_WATER_MILL, 9.6, 80, 0.0
298, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_BOMBARD, 200.3, 280, 0.0
298, LOC_CITY_NAME_KRISTIANSAND, 9.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 72.8, 179, 0.0
298, LOC_CITY_NAME_BUENOS_AIRES, 30.0, BUILDING_GRANARY, 78.0, 65, 5.5
298, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 248.6, 710, 0.0
298, LOC_CITY_NAME_THEBES, 5.6, DISTRICT_ENCAMPMENT, 214.3, 224, 0.0
298, LOC_CITY_NAME_STAVANGER, 2.0, BUILDING_GRANARY, 6.0, 65, 0.0
298, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 97.0, 430, 0.0
298, LOC_CITY_NAME_AKHETATEN, 13.6, BUILDING_POTALA_PALACE, 420.9, 1060, 0.0
298, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 173.5, 360, 0.0
298, LOC_CITY_NAME_IWNW, 5.4, UNIT_LINE_INFANTRY, 18.0, 360, 0.0
298, LOC_CITY_NAME_SHEDET, 2.3, BUILDING_MONUMENT, 11.7, 60, 0.0
298, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 42.3, 360, 0.0
298, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, BUILDING_RESEARCH_LAB, 311.9, 580, 0.0
298, LOC_CITY_NAME_SAO_PAULO, 25.2, DISTRICT_SPACEPORT, 100.8, 1800, 0.0
298, LOC_CITY_NAME_SALVADOR, 13.2, BUILDING_FACTORY, 38.8, 390, 0.0
298, LOC_CITY_NAME_MANAUS, 15.6, BUILDING_RESEARCH_LAB, 566.7, 580, 0.0
298, LOC_CITY_NAME_FORTALEZA, 13.8, BUILDING_FACTORY, 49.1, 390, 0.0
298, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 306.1, 580, 0.0
298, LOC_CITY_NAME_PORTO_ALEGRE, 4.8, UNIT_BUILDER, 90.2, 126, 0.0
298, LOC_CITY_NAME_NATAL, 10.0, PROJECT_CARNIVAL, 178.3, 291, 0.0
298, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 47.6, 423, 0.0
298, LOC_CITY_NAME_GUARULHOS, 9.6, UNIT_SETTLER, 217.0, 350, 0.0
298, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 374.8, 580, 0.0
298, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 40.8, 60, 0.0
298, LOC_CITY_NAME_NEAPOLIS, 36.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 130.4, 224, 0.0
298, LOC_CITY_NAME_KUL_OBA, 7.5, UNIT_SETTLER, 190.0, 320, 0.0
298, LOC_CITY_NAME_KYOTO, 36.0, BUILDING_AMPHITHEATER, 36.0, 150, 0.0
298, LOC_CITY_NAME_TOKYO, 6.0, DISTRICT_CAMPUS, 107.1, 272, 0.0
298, LOC_CITY_NAME_OSAKA, 17.5, BUILDING_UNIVERSITY, 196.0, 250, 0.0
298, LOC_CITY_NAME_TAKAMATSU, 5.0, UNIT_SETTLER, 14.7, 230, 0.0
298, LOC_CITY_NAME_OKAYAMA, 5.0, BUILDING_WALLS, 55.0, 80, 0.0
298, LOC_CITY_NAME_XIAN, 20.7, BUILDING_RESEARCH_LAB, 382.9, 580, 0.0
298, LOC_CITY_NAME_BEIJING, 18.8, BUILDING_RESEARCH_LAB, 312.5, 580, 0.0
298, LOC_CITY_NAME_TAIYUAN, 3.8, BUILDING_STAR_FORT, 34.4, 305, 0.0
298, LOC_CITY_NAME_CHANGSHA, 10.0, DISTRICT_AERODROME, 10.0, 207, 0.0
298, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 187.5, 580, 0.0
298, LOC_CITY_NAME_JIAODONG, 18.8, BUILDING_RESEARCH_LAB, 280.7, 580, 0.0
298, LOC_CITY_NAME_YIYANG, 5.0, DISTRICT_CAMPUS, 185.5, 335, 0.0
298, LOC_CITY_NAME_SHANGHAI, 1.3, BUILDING_MONUMENT, 1.3, 60, 0.0
298, LOC_CITY_NAME_BRUSSELS, 19.8, BUILDING_STAR_FORT, 232.4, 305, 0.0
298, LOC_CITY_NAME_LA_VENTA, 12.2, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 79.7, 203, 0.0
298, LOC_CITY_NAME_KANDY, 6.0, UNIT_TRADER, 101.6, 108, 0.0
298, LOC_CITY_NAME_STOCKHOLM, 9.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 199.3, 235, 0.0
298, LOC_CITY_NAME_AMSTERDAM, 6.3, BUILDING_MARKET, 45.9, 120, 0.0
298, LOC_CITY_NAME_CARTHAGE, 6.3, BUILDING_SHIPYARD, 199.8, 290, 0.0
298, LOC_CITY_NAME_SEOUL, 5.2, BUILDING_LIBRARY, 82.8, 90, 0.0
298, LOC_CITY_NAME_NAN_MADOL, 3.2, BUILDING_WATER_MILL, 12.8, 80, 0.0
299, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_BOMBARD, 224.1, 280, 0.0
299, LOC_CITY_NAME_KRISTIANSAND, 9.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 82.7, 179, 0.0
299, LOC_CITY_NAME_BUENOS_AIRES, 28.0, DISTRICT_HARBOR, 108.0, 107, 0.0
299, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 254.6, 710, 0.0
299, LOC_CITY_NAME_THEBES, 5.6, DISTRICT_ENCAMPMENT, 219.9, 224, 0.0
299, LOC_CITY_NAME_STAVANGER, 2.0, BUILDING_GRANARY, 8.0, 65, 0.0
299, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 109.6, 430, 0.0
299, LOC_CITY_NAME_AKHETATEN, 13.6, BUILDING_POTALA_PALACE, 434.5, 1060, 0.0
299, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 189.6, 360, 0.0
299, LOC_CITY_NAME_IWNW, 5.4, UNIT_LINE_INFANTRY, 23.4, 360, 0.0
299, LOC_CITY_NAME_SHEDET, 2.3, BUILDING_MONUMENT, 14.0, 60, 0.0
299, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 52.7, 360, 0.0
299, LOC_CITY_NAME_RIO_DE_JANEIRO, 23.8, BUILDING_RESEARCH_LAB, 335.6, 580, 0.0
299, LOC_CITY_NAME_SAO_PAULO, 25.2, DISTRICT_SPACEPORT, 126.0, 1800, 0.0
299, LOC_CITY_NAME_SALVADOR, 13.8, BUILDING_FACTORY, 52.5, 390, 0.0
299, LOC_CITY_NAME_MANAUS, 15.6, BUILDING_RESEARCH_LAB, 582.3, 580, 2.3
299, LOC_CITY_NAME_FORTALEZA, 14.4, BUILDING_FACTORY, 63.5, 390, 0.0
299, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 319.3, 580, 0.0
299, LOC_CITY_NAME_PORTO_ALEGRE, 4.8, UNIT_BUILDER, 95.0, 126, 0.0
299, LOC_CITY_NAME_NATAL, 10.0, PROJECT_CARNIVAL, 188.3, 291, 0.0
299, LOC_CITY_NAME_CAMPINAS, 11.3, DISTRICT_CAMPUS, 58.8, 423, 0.0
299, LOC_CITY_NAME_GUARULHOS, 10.8, UNIT_SETTLER, 227.8, 350, 0.0
299, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 388.0, 580, 0.0
299, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 43.2, 60, 0.0
299, LOC_CITY_NAME_NEAPOLIS, 36.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 166.6, 224, 0.0
299, LOC_CITY_NAME_KUL_OBA, 7.5, UNIT_SETTLER, 197.5, 320, 0.0
299, LOC_CITY_NAME_KYOTO, 36.0, BUILDING_AMPHITHEATER, 72.0, 150, 0.0
299, LOC_CITY_NAME_TOKYO, 6.0, DISTRICT_CAMPUS, 113.1, 272, 0.0
299, LOC_CITY_NAME_OSAKA, 17.5, BUILDING_UNIVERSITY, 213.5, 250, 0.0
299, LOC_CITY_NAME_TAKAMATSU, 5.0, UNIT_SETTLER, 19.7, 230, 0.0
299, LOC_CITY_NAME_OKAYAMA, 5.0, BUILDING_WALLS, 60.0, 80, 0.0
299, LOC_CITY_NAME_XIAN, 20.7, BUILDING_RESEARCH_LAB, 403.6, 580, 0.0
299, LOC_CITY_NAME_BEIJING, 18.8, BUILDING_RESEARCH_LAB, 331.3, 580, 0.0
299, LOC_CITY_NAME_TAIYUAN, 3.8, BUILDING_STAR_FORT, 38.1, 305, 0.0
299, LOC_CITY_NAME_CHANGSHA, 8.8, DISTRICT_AERODROME, 18.8, 207, 0.0
299, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 202.5, 580, 0.0
299, LOC_CITY_NAME_JIAODONG, 18.8, BUILDING_RESEARCH_LAB, 299.5, 580, 0.0
299, LOC_CITY_NAME_YIYANG, 5.0, DISTRICT_CAMPUS, 190.5, 335, 0.0
299, LOC_CITY_NAME_SHANGHAI, 1.3, BUILDING_MONUMENT, 2.5, 60, 0.0
299, LOC_CITY_NAME_BRUSSELS, 19.8, BUILDING_STAR_FORT, 252.2, 305, 0.0
299, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 91.3, 203, 0.0
299, LOC_CITY_NAME_KANDY, 6.0, UNIT_TRADER, 107.6, 108, 0.0
299, LOC_CITY_NAME_STOCKHOLM, 9.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 208.5, 235, 0.0
299, LOC_CITY_NAME_AMSTERDAM, 6.3, BUILDING_MARKET, 52.2, 120, 0.0
299, LOC_CITY_NAME_CARTHAGE, 6.3, BUILDING_SHIPYARD, 206.1, 290, 0.0
299, LOC_CITY_NAME_SEOUL, 5.2, BUILDING_LIBRARY, 88.1, 90, 0.0
299, LOC_CITY_NAME_NAN_MADOL, 3.2, BUILDING_WATER_MILL, 16.0, 80, 0.0
300, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_BOMBARD, 247.8, 280, 0.0
300, LOC_CITY_NAME_KRISTIANSAND, 9.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 92.6, 179, 0.0
300, LOC_CITY_NAME_BUENOS_AIRES, 22.5, BUILDING_WALLS, 22.5, 80, 0.0
300, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 260.6, 710, 0.0
300, LOC_CITY_NAME_THEBES, 5.6, DISTRICT_ENCAMPMENT, 225.5, 224, 1.5
300, LOC_CITY_NAME_STAVANGER, 3.0, BUILDING_GRANARY, 11.0, 65, 0.0
300, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 122.2, 430, 0.0
300, LOC_CITY_NAME_AKHETATEN, 11.1, BUILDING_POTALA_PALACE, 445.6, 1060, 0.0
300, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 205.7, 360, 0.0
300, LOC_CITY_NAME_IWNW, 5.4, UNIT_LINE_INFANTRY, 28.8, 360, 0.0
300, LOC_CITY_NAME_SHEDET, 2.3, BUILDING_MONUMENT, 16.3, 60, 0.0
300, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 63.0, 360, 0.0
300, LOC_CITY_NAME_RIO_DE_JANEIRO, 23.8, BUILDING_RESEARCH_LAB, 359.4, 580, 0.0
300, LOC_CITY_NAME_SAO_PAULO, 25.2, DISTRICT_SPACEPORT, 151.2, 1800, 0.0
300, LOC_CITY_NAME_SALVADOR, 13.8, BUILDING_FACTORY, 66.3, 390, 0.0
300, LOC_CITY_NAME_MANAUS, 17.9, UNIT_BIPLANE, 57.1, 430, 0.0
300, LOC_CITY_NAME_FORTALEZA, 14.4, BUILDING_FACTORY, 77.9, 390, 0.0
300, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 332.5, 580, 0.0
300, LOC_CITY_NAME_PORTO_ALEGRE, 4.8, UNIT_BUILDER, 99.8, 126, 0.0
300, LOC_CITY_NAME_NATAL, 10.0, PROJECT_CARNIVAL, 198.3, 291, 0.0
300, LOC_CITY_NAME_CAMPINAS, 11.3, DISTRICT_CAMPUS, 70.1, 423, 0.0
300, LOC_CITY_NAME_GUARULHOS, 10.8, UNIT_SETTLER, 238.6, 350, 0.0
300, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 401.2, 580, 0.0
300, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 45.6, 60, 0.0
300, LOC_CITY_NAME_NEAPOLIS, 36.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 202.9, 224, 0.0
300, LOC_CITY_NAME_KUL_OBA, 7.5, UNIT_SETTLER, 205.0, 320, 0.0
300, LOC_CITY_NAME_KYOTO, 36.0, BUILDING_AMPHITHEATER, 108.0, 150, 0.0
300, LOC_CITY_NAME_TOKYO, 6.0, DISTRICT_CAMPUS, 119.1, 272, 0.0
300, LOC_CITY_NAME_OSAKA, 17.5, BUILDING_UNIVERSITY, 231.0, 250, 0.0
300, LOC_CITY_NAME_TAKAMATSU, 5.0, UNIT_SETTLER, 24.7, 230, 0.0
300, LOC_CITY_NAME_OKAYAMA, 5.0, BUILDING_WALLS, 65.0, 80, 0.0
300, LOC_CITY_NAME_XIAN, 20.7, BUILDING_RESEARCH_LAB, 424.3, 580, 0.0
300, LOC_CITY_NAME_BEIJING, 18.8, BUILDING_RESEARCH_LAB, 350.0, 580, 0.0
300, LOC_CITY_NAME_TAIYUAN, 3.8, BUILDING_STAR_FORT, 41.9, 305, 0.0
300, LOC_CITY_NAME_CHANGSHA, 8.8, DISTRICT_AERODROME, 27.5, 207, 0.0
300, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 217.5, 580, 0.0
300, LOC_CITY_NAME_JIAODONG, 18.8, BUILDING_RESEARCH_LAB, 318.2, 580, 0.0
300, LOC_CITY_NAME_YIYANG, 5.0, DISTRICT_CAMPUS, 195.5, 335, 0.0
300, LOC_CITY_NAME_SHANGHAI, 1.3, BUILDING_MONUMENT, 3.8, 60, 0.0
300, LOC_CITY_NAME_BRUSSELS, 19.8, BUILDING_STAR_FORT, 272.0, 305, 0.0
300, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 102.9, 203, 0.0
300, LOC_CITY_NAME_KANDY, 6.0, UNIT_TRADER, 113.6, 108, 5.6
300, LOC_CITY_NAME_STOCKHOLM, 9.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 217.7, 235, 0.0
300, LOC_CITY_NAME_AMSTERDAM, 6.3, BUILDING_MARKET, 58.5, 120, 0.0
300, LOC_CITY_NAME_CARTHAGE, 6.3, BUILDING_SHIPYARD, 212.4, 290, 0.0
300, LOC_CITY_NAME_SEOUL, 5.2, BUILDING_LIBRARY, 93.3, 90, 3.3
300, LOC_CITY_NAME_NAN_MADOL, 3.2, BUILDING_WATER_MILL, 19.2, 80, 0.0
301, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_BOMBARD, 271.6, 280, 0.0
301, LOC_CITY_NAME_KRISTIANSAND, 9.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 102.5, 179, 0.0
301, LOC_CITY_NAME_BUENOS_AIRES, 22.5, BUILDING_WALLS, 45.0, 80, 0.0
301, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 266.6, 710, 0.0
301, LOC_CITY_NAME_THEBES, 7.1, UNIT_FIELD_CANNON, 7.1, 330, 0.0
301, LOC_CITY_NAME_STAVANGER, 3.0, BUILDING_GRANARY, 14.0, 65, 0.0
301, LOC_CITY_NAME_RA_KEDET, 12.6, UNIT_ARTILLERY, 134.8, 430, 0.0
301, LOC_CITY_NAME_AKHETATEN, 11.1, BUILDING_POTALA_PALACE, 456.7, 1060, 0.0
301, LOC_CITY_NAME_MEMPHIS, 16.1, DISTRICT_ENCAMPMENT, 221.8, 360, 0.0
301, LOC_CITY_NAME_IWNW, 5.4, UNIT_LINE_INFANTRY, 34.2, 360, 0.0
301, LOC_CITY_NAME_SHEDET, 2.3, BUILDING_MONUMENT, 18.6, 60, 0.0
301, LOC_CITY_NAME_MENDES, 10.3, DISTRICT_THEATER, 73.4, 360, 0.0
301, LOC_CITY_NAME_RIO_DE_JANEIRO, 23.8, BUILDING_RESEARCH_LAB, 383.1, 580, 0.0
301, LOC_CITY_NAME_SAO_PAULO, 25.2, DISTRICT_SPACEPORT, 176.4, 1800, 0.0
301, LOC_CITY_NAME_SALVADOR, 13.8, BUILDING_FACTORY, 80.0, 390, 0.0
301, LOC_CITY_NAME_MANAUS, 15.6, UNIT_BIPLANE, 72.7, 430, 0.0
301, LOC_CITY_NAME_FORTALEZA, 14.4, BUILDING_FACTORY, 92.3, 390, 0.0
301, LOC_CITY_NAME_CURITIBA, 13.2, BUILDING_RESEARCH_LAB, 345.7, 580, 0.0
301, LOC_CITY_NAME_PORTO_ALEGRE, 4.8, UNIT_BUILDER, 104.6, 126, 0.0
301, LOC_CITY_NAME_NATAL, 10.0, PROJECT_CARNIVAL, 208.3, 291, 0.0
301, LOC_CITY_NAME_CAMPINAS, 11.3, DISTRICT_CAMPUS, 81.3, 423, 0.0
301, LOC_CITY_NAME_GUARULHOS, 10.8, UNIT_SETTLER, 249.4, 350, 0.0
301, LOC_CITY_NAME_POKROVKA, 13.2, BUILDING_RESEARCH_LAB, 414.4, 580, 0.0
301, LOC_CITY_NAME_ISSYK, 2.4, BUILDING_MONUMENT, 48.0, 60, 0.0
