Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
300, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_BOMBARD (1376259), Move To: 31 17
300, 7, Wander, , , UNIT_MUSKETMAN (1179648), Move To: 33 21
300, 7, Wander, , , UNIT_BOMBARD (1507334), Move To: 30 20
300, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
300, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 60 18
300, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 58 17
300, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 59 21
300, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
300, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 18 20
300, 9, HL: End Turn, , , UNIT_SETTLER (589826)
300, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
300, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 23 37
300, 11, Wander, , , UNIT_FIELD_CANNON (1245190), Move To: 21 32
300, 11, Wander, , , UNIT_FIELD_CANNON (1114120), Move To: 19 31
300, 11, HL: End Turn, , , UNIT_BUILDER (655363)
300, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 73 12
300, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 17
300, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 0 12
300, 12, HL: End Turn, , , UNIT_BUILDER (589826)
300, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 18 29
300, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 16 33
300, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
300, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
300, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
300, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_BUILDER (3801092), UNIT_MAN_AT_ARMS (15859747), Available Units: 1
300, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_GREAT_WRITER (2818050), UNIT_PIKEMAN (18677816), Available Units: 1
300, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_GREAT_SCIENTIST (4653066), UNIT_PIKEMAN (18612255), Available Units: 1
300, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_FIELD_CANNON (18481167), Available Units: 1
300, 63, Move to safety, , , UNIT_MUSKETMAN (17432628), Current Danger: 50
300, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17235987), Move To: 31 18
300, 63, Wander, , , UNIT_MUSKETMAN (18022404), Move To: 31 14
300, 63, Wander, , , UNIT_MUSKETMAN (18546693), Move To: 4 32
300, 63, Wander, , , UNIT_MUSKETMAN (17956873), Move To: 1 31
300, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 38 15
300, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 36 11
300, 63, Wander, , , UNIT_CROSSBOWMAN (17498162), Move To: 29 15
300, 63, Wander, , , UNIT_MUSKETMAN (18153526), Move To: 5 31
300, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 44 11
300, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 31 15
300, 63, Wander, , , UNIT_MUSKETMAN (18219074), Move To: 30 14
300, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 67 7
300, 63, HL: Move To Safety, , , UNIT_SETTLER (17825810), Move To: 2 33
300, 63, HL: Move To Safety, , , UNIT_BATTERING_RAM (15597598), Move To: 2 30
300, 63, HL: Move To Safety, , , UNIT_SETTLER (17039420), Move To: 6 28
300, 63, HL: Move To Safety, , , UNIT_SETTLER (17629251), Move To: 4 28
300, 63, HL: End Turn, , , UNIT_PIKEMAN (18415619)
300, 63, HL: End Turn, , , UNIT_FIELD_CANNON (18481167)
300, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
300, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
300, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
300, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
300, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
300, 63, HL: End Turn, , , UNIT_PIKEMAN (18350125)
300, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
300, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
300, 63, HL: End Turn, , , UNIT_PIKEMAN (18284616)
301, 1, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_GURU (1638408), UNIT_APOSTLE (3538944), Expected Damage: 0, Move 13 27 Attack 13 26
301, 1, HL: Move Missionary, , , UNIT_APOSTLE (3538944), Move: 13 27 -> 2 27 Dist: 11
301, 1, HL: Move Missionary, , , UNIT_MISSIONARY (3932161), Move: 55 22 -> 57 29 Dist: 7
301, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4063240), Move: 2 25 -> 2 26 Dist: 1
301, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4587529), Move: 73 31 -> 2 28 Dist: 4
301, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4849677), Move: 55 32 -> 55 32 Dist: 0
301, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 5 26 -> 28 34 Dist: 27
301, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 19 26 -> 18 25 Dist: 1
301, 2, HL: End Turn, , , UNIT_INQUISITOR (4325381)
301, 2, HL: End Turn, , , UNIT_GREAT_ENGINEER (4784138)
301, 2, HL: End Turn, , , UNIT_INQUISITOR (4390924)
301, 3, Promote, , , UNIT_APOSTLE (5308429), 
301, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 57 26 -> 70 28 Dist: 14
301, 4, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (4063240), UNIT_APOSTLE (4259852), Expected Damage: 0, Move 1 25 Attack 2 26
301, 4, HL: Move Missionary, , , UNIT_APOSTLE (4325384), Move: 70 27 -> 28 34 Dist: 35
301, 4, HL: Move Missionary, , , UNIT_APOSTLE (4259852), Move: 1 25 -> 28 34 Dist: 31
301, 4, HL: End Turn, , , UNIT_INQUISITOR (4718593)
301, 4, HL: End Turn, , , UNIT_INQUISITOR (4456461)
301, 4, HL: End Turn, , , UNIT_INQUISITOR (4521998)
301, 4, HL: End Turn, , , UNIT_INQUISITOR (4784144)
301, 6, Wander, , , UNIT_CROSSBOWMAN (1310724), Move To: 69 33
301, 6, Wander, , , UNIT_AT_CREW (1507335), Move To: 71 35
301, 6, HL: End Turn, , , UNIT_BUILDER (1572864)
301, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
301, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_BOMBARD (1376259), Move To: 31 17
301, 7, Wander, , , UNIT_MUSKETMAN (1179648), Move To: 32 21
301, 7, Wander, , , UNIT_BOMBARD (1507334), Move To: 28 21
301, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
301, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 62 18
301, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 59 15
301, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 62 20
301, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
301, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 18 19
301, 9, HL: End Turn, , , UNIT_SETTLER (589826)
301, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
301, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 24 36
301, 11, Wander, , , UNIT_FIELD_CANNON (1245190), Move To: 20 31
301, 11, Wander, , , UNIT_FIELD_CANNON (1114120), Move To: 19 32
301, 11, HL: End Turn, , , UNIT_BUILDER (655363)
301, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 0 10
301, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 70 15
301, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 72 12
301, 12, HL: End Turn, , , UNIT_BUILDER (589826)
301, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 20 30
301, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 14 34
301, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (18546693), Expected Damage: 0, Move 3 31 Attack -9999 -9999
301, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (17956873), Expected Damage: 0, Move 2 31 Attack -9999 -9999
301, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (18153526), Expected Damage: 0, Move 4 30 Attack -9999 -9999
301, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
301, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
301, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
301, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_GREAT_MUSICIAN (3735557), UNIT_PIKEMAN (18612255), Available Units: 2
301, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_FIELD_CANNON (18481167), Available Units: 1
301, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17235987), Move To: 31 18
301, 63, Wander, , , UNIT_MUSKETMAN (18022404), Move To: 32 14
301, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 36 13
301, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 39 9
301, 63, Wander, , , UNIT_CROSSBOWMAN (17498162), Move To: 29 14
301, 63, Wander, , , UNIT_MUSKETMAN (17432628), Move To: 2 34
301, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 43 7
301, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 29 15
301, 63, Wander, , , UNIT_MUSKETMAN (18219074), Move To: 30 16
301, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 66 6
301, 63, Wander, , , UNIT_FIELD_CANNON (18743367), Move To: 31 13
301, 63, HL: Move To Safety, , , UNIT_BATTERING_RAM (15597598), Move To: 2 32
301, 63, HL: Move To Safety, , , UNIT_SCOUT (7798828), Move To: 3 32
301, 63, HL: Move To Safety, , , UNIT_SETTLER (17039420), Move To: 6 30
301, 63, HL: Move To Safety, , , UNIT_SETTLER (17629251), Move To: 5 26
301, 63, HL: End Turn, , , UNIT_PIKEMAN (18415619)
301, 63, HL: End Turn, , , UNIT_FIELD_CANNON (18481167)
301, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
301, 63, HL: End Turn, , , UNIT_SETTLER (17825810)
301, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
301, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
301, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
301, 63, HL: End Turn, , , UNIT_PIKEMAN (18350125)
301, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
301, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
301, 63, HL: End Turn, , , UNIT_PIKEMAN (18284616)
302, 1, HL: Move To Safety, , , UNIT_GURU (4718598), Move To: 61 28
302, 1, HL: Move To Safety, , , UNIT_GURU (4521999), Move To: 53 26
302, 1, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_GURU (1638408), UNIT_APOSTLE (3538944), Expected Damage: 0, Move 13 27 Attack 13 26
302, 1, HL: Move Missionary, , , UNIT_MISSIONARY (3932161), Move: 55 22 -> 57 29 Dist: 7
302, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4063240), Move: 2 26 -> 2 27 Dist: 1
302, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4587529), Move: 0 29 -> 1 27 Dist: 2
302, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4849677), Move: 55 32 -> 55 32 Dist: 0
302, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 7 27 -> 28 34 Dist: 24
302, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 19 26 -> 18 25 Dist: 1
302, 2, HL: End Turn, , , UNIT_INQUISITOR (4325381)
302, 2, HL: End Turn, , , UNIT_GREAT_ENGINEER (4784138)
302, 2, HL: End Turn, , , UNIT_INQUISITOR (4390924)
302, 3, Promote, , , UNIT_APOSTLE (5373959), 
302, 3, HL: Move Missionary, , , UNIT_APOSTLE (5308429), Move: 14 25 -> 28 34 Dist: 18
302, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 60 28 -> 70 28 Dist: 10
302, 4, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (4587529), UNIT_APOSTLE (4259852), Expected Damage: 0, Move 1 26 Attack -9999 -9999
302, 4, HL: Move Missionary, , , UNIT_APOSTLE (4325384), Move: 71 27 -> 28 34 Dist: 34
302, 4, HL: Move Missionary, , , UNIT_APOSTLE (4259852), Move: 1 26 -> 28 34 Dist: 31
302, 4, HL: End Turn, , , UNIT_INQUISITOR (4718593)
302, 4, HL: End Turn, , , UNIT_INQUISITOR (4456461)
302, 4, HL: End Turn, , , UNIT_INQUISITOR (4521998)
302, 4, HL: End Turn, , , UNIT_INQUISITOR (4784144)
302, 6, Wander, , , UNIT_CROSSBOWMAN (1310724), Move To: 71 31
302, 6, Wander, , , UNIT_AT_CREW (1507335), Move To: 72 37
302, 6, HL: End Turn, , , UNIT_BUILDER (1572864)
302, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
302, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_BOMBARD (1376259), Move To: 31 17
302, 7, Wander, , , UNIT_MUSKETMAN (1179648), Move To: 33 22
302, 7, Wander, , , UNIT_BOMBARD (1507334), Move To: 29 21
302, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
302, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 60 19
302, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 59 18
302, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 60 22
302, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
302, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 18 18
302, 9, HL: End Turn, , , UNIT_SETTLER (589826)
302, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
302, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 21 33
302, 11, Wander, , , UNIT_FIELD_CANNON (1245190), Move To: 19 29
302, 11, Wander, , , UNIT_FIELD_CANNON (1114120), Move To: 20 35
302, 11, Wander, , , UNIT_AT_CREW (1376265), Move To: 21 34
302, 11, HL: End Turn, , , UNIT_BUILDER (655363)
302, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 73 10
302, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 72 16
302, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 70 11
302, 12, HL: End Turn, , , UNIT_BUILDER (589826)
302, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 18 30
302, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 16 34
302, 14, Wander, , , UNIT_AT_CREW (1048579), Move To: 12 22
302, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (18546693), Expected Damage: 0, Move 3 30 Attack -9999 -9999
302, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (17956873), Expected Damage: 0, Move 4 30 Attack -9999 -9999
302, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
302, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
302, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
302, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_BUILDER (2949123), UNIT_MUSKETMAN (18153526), Available Units: 1
302, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_GREAT_MUSICIAN (3735557), UNIT_PIKEMAN (18612255), Available Units: 1
302, 63, Plunder Trader, TARGET_TRADER, ?, UNIT_PIKEMAN (18415619), Available Units: 1
302, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_FIELD_CANNON (18481167), Available Units: 1
302, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17235987), Move To: 31 18
302, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (18219074), Move To: 31 18
302, 63, Wander, , , UNIT_MUSKETMAN (18022404), Move To: 31 14
302, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 38 16
302, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 42 8
302, 63, Wander, , , UNIT_CROSSBOWMAN (17498162), Move To: 28 15
302, 63, Wander, , , UNIT_MUSKETMAN (17432628), Move To: 2 33
302, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 41 11
302, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 29 16
302, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 65 7
302, 63, Wander, , , UNIT_FIELD_CANNON (18743367), Move To: 32 14
302, 63, HL: End Turn, , , UNIT_FIELD_CANNON (18481167)
302, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
302, 63, HL: End Turn, , , UNIT_SETTLER (17825810)
302, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
302, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
302, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
302, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
302, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
302, 63, HL: End Turn, , , UNIT_PIKEMAN (18350125)
302, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
302, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
302, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
302, 63, HL: End Turn, , , UNIT_SETTLER (17629251)
302, 63, HL: End Turn, , , UNIT_PIKEMAN (18284616)
303, 1, HL: Move Missionary, , , UNIT_MISSIONARY (3932161), Move: 55 22 -> 57 29 Dist: 7
303, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4587529), Move: 1 27 -> 58 30 Dist: 19
303, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 12 27 -> 28 34 Dist: 19
303, 2, HL: Move Missionary, , , UNIT_MISSIONARY (4915202), Move: 26 20 -> 28 34 Dist: 14
303, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 19 26 -> 18 25 Dist: 1
303, 2, HL: End Turn, , , UNIT_INQUISITOR (4325381)
303, 2, HL: End Turn, , , UNIT_GREAT_ENGINEER (4784138)
303, 2, HL: End Turn, , , UNIT_INQUISITOR (4390924)
303, 3, HL: Move Missionary, , , UNIT_APOSTLE (5373959), Move: 16 24 -> 28 34 Dist: 17
303, 3, HL: Move Missionary, , , UNIT_APOSTLE (5308429), Move: 20 30 -> 28 34 Dist: 10
303, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 62 30 -> 70 28 Dist: 9
303, 4, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (4390926), UNIT_INQUISITOR (4784144), Expected Damage: 0, Move 65 33 Attack 64 33
303, 4, HL: Move Missionary, , , UNIT_APOSTLE (4325384), Move: 73 27 -> 28 34 Dist: 32
303, 4, HL: Move Missionary, , , UNIT_APOSTLE (4259852), Move: 1 26 -> 12 21 Dist: 14
303, 4, HL: End Turn, , , UNIT_INQUISITOR (4718593)
303, 4, HL: End Turn, , , UNIT_INQUISITOR (4456461)
303, 4, HL: End Turn, , , UNIT_INQUISITOR (4521998)
303, 6, Wander, , , UNIT_CROSSBOWMAN (1310724), Move To: 73 32
303, 6, Wander, , , UNIT_AT_CREW (1507335), Move To: 70 35
303, 6, HL: End Turn, , , UNIT_BUILDER (1572864)
303, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
303, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_BOMBARD (1376259), Move To: 31 17
303, 7, Wander, , , UNIT_MUSKETMAN (1179648), Move To: 32 22
303, 7, Wander, , , UNIT_BOMBARD (1507334), Move To: 31 20
303, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
303, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 61 18
303, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 62 17
303, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 59 22
303, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
303, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 18 19
303, 9, HL: End Turn, , , UNIT_SETTLER (589826)
303, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
303, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 23 34
303, 11, Wander, , , UNIT_FIELD_CANNON (1245190), Move To: 19 28
303, 11, Wander, , , UNIT_FIELD_CANNON (1114120), Move To: 23 33
303, 11, Wander, , , UNIT_AT_CREW (1376265), Move To: 21 36
303, 11, HL: End Turn, , , UNIT_BUILDER (655363)
303, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 71 9
303, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 14
303, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 72 12
303, 12, HL: End Turn, , , UNIT_BUILDER (589826)
303, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 19 31
303, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 16 32
303, 14, Wander, , , UNIT_AT_CREW (1048579), Move To: 16 20
303, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (18546693), Expected Damage: 0, Move 3 29 Attack -9999 -9999
303, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_CHINESE_CROUCHING_TIGER (2555908), UNIT_MUSKETMAN (17956873), Expected Damage: 0, Move 4 29 Attack -9999 -9999
303, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
303, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
303, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
303, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_GREAT_MUSICIAN (3735557), UNIT_PIKEMAN (18612255), Available Units: 1
303, 63, Plunder Trader, TARGET_TRADER, ?, UNIT_PIKEMAN (18415619), Available Units: 1
303, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_FIELD_CANNON (18481167), Available Units: 1
303, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_MUSKETMAN (18153526), Available Units: 1
303, 63, Move to safety, , , UNIT_TREBUCHET (16449595), Current Danger: 45
303, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_INQUISITOR (4390923), UNIT_MUSKETMAN (16318533), Expected Damage: 0, Move 65 7 Attack 65 8
303, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17235987), Move To: 31 18
303, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (18219074), Move To: 31 18
303, 63, Wander, , , UNIT_MUSKETMAN (18022404), Move To: 30 14
303, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 40 16
303, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 40 7
303, 63, Wander, , , UNIT_CROSSBOWMAN (17498162), Move To: 29 14
303, 63, Wander, , , UNIT_MUSKETMAN (17432628), Move To: 2 34
303, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 40 10
303, 63, Wander, , , UNIT_FIELD_CANNON (18743367), Move To: 31 14
303, 63, HL: Move To Safety, , , UNIT_SETTLER (17629251), Move To: 6 24
303, 63, HL: End Turn, , , UNIT_FIELD_CANNON (18481167)
303, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
303, 63, HL: End Turn, , , UNIT_SETTLER (17825810)
303, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
303, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
303, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
303, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
303, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
303, 63, HL: End Turn, , , UNIT_PIKEMAN (18350125)
303, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
303, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
303, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
303, 63, HL: End Turn, , , UNIT_PIKEMAN (18284616)
304, 1, HL: Move To Safety, , , UNIT_GURU (4521999), Move To: 57 29
304, 1, HL: Move Missionary, , , UNIT_MISSIONARY (3932161), Move: 55 22 -> 57 30 Dist: 8
304, 1, HL: Move Missionary, , , UNIT_MISSIONARY (4587529), Move: 0 28 -> 58 30 Dist: 17
304, 2, AIR: Rebase, , , UNIT_BIPLANE (4521992), Move To: 27 18
304, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 13 27 -> 28 34 Dist: 18
304, 2, HL: Move Missionary, , , UNIT_MISSIONARY (4915202), Move: 26 24 -> 28 34 Dist: 10
304, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 19 26 -> 18 25 Dist: 1
304, 2, HL: End Turn, , , UNIT_INQUISITOR (4325381)
304, 2, HL: End Turn, , , UNIT_GREAT_ENGINEER (4784138)
304, 2, HL: End Turn, , , UNIT_INQUISITOR (4390924)
304, 3, Promote, , , UNIT_APOSTLE (5570563), 
304, 3, HL: Move Missionary, , , UNIT_APOSTLE (5373959), Move: 20 31 -> 28 34 Dist: 9
304, 3, HL: Move Missionary, , , UNIT_APOSTLE (5308429), Move: 25 30 -> 28 34 Dist: 5
304, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 64 33 -> 70 28 Dist: 8
304, 4, HL: Move To Safety, , , UNIT_INQUISITOR (4390923), Move To: 63 5
304, 4, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (4587529), UNIT_INQUISITOR (4521998), Expected Damage: 0, Move 64 33 Attack 65 34
304, 4, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (4587529), UNIT_INQUISITOR (4456461), Expected Damage: 0, Move 65 33 Attack 65 34
304, 4, HL: Move Missionary, , , UNIT_MISSIONARY (4915203), Move: 61 34 -> 28 34 Dist: 33
304, 4, HL: Move Missionary, , , UNIT_APOSTLE (4325384), Move: 0 27 -> 28 34 Dist: 31
304, 4, HL: Move Missionary, , , UNIT_APOSTLE (4259852), Move: 4 26 -> 12 21 Dist: 11
