Game Turn, Player, Action, Tech, Score
293, 9, Tech, TECH_REPLACEABLE_PARTS, 170.0, GOAL
293, 9, Tech, TECH_STEEL, -9869.5, 
293, 9, Tech, TECH_ELECTRICITY, 67.1, 
293, 9, Tech, TECH_RADIO, 66.8, 
293, 9, Tech, TECH_CHEMISTRY, 0.0, OWNED
293, 9, Tech, TECH_ADVANCED_FLIGHT, -9932.2, 
293, 9, Tech, TECH_ROCKETRY, -9932.2, 
293, 9, Tech, TECH_COMPUTERS, -9929.5, 
293, 11, Tech, TECH_POTTERY, 0.0, OWNED
293, 11, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
293, 11, Tech, TECH_MINING, 0.0, OWNED
293, 11, Tech, TECH_SAILING, 0.0, OWNED
293, 11, Tech, TECH_ASTROLOGY, 0.0, OWNED
293, 11, Tech, TECH_IRRIGATION, 0.0, OWNED
293, 11, Tech, TECH_ARCHERY, 0.0, OWNED
293, 11, Tech, TECH_WRITING, 0.0, OWNED
293, 11, Tech, TECH_MASONRY, 0.0, OWNED
293, 11, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
293, 11, Tech, TECH_THE_WHEEL, 0.0, OWNED
293, 11, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
293, 11, Tech, TECH_CURRENCY, 0.0, OWNED
293, 11, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
293, 11, Tech, TECH_IRON_WORKING, 0.0, OWNED
293, 11, Tech, TECH_SHIPBUILDING, 0.0, OWNED
293, 11, Tech, TECH_MATHEMATICS, 0.0, OWNED
293, 11, Tech, TECH_CONSTRUCTION, 0.0, OWNED
293, 11, Tech, TECH_ENGINEERING, 0.0, OWNED
293, 11, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
293, 11, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
293, 11, Tech, TECH_MACHINERY, 0.0, OWNED
293, 11, Tech, TECH_EDUCATION, 0.0, OWNED
293, 11, Tech, TECH_STIRRUPS, 0.0, OWNED
293, 11, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
293, 11, Tech, TECH_CASTLES, 0.0, OWNED
293, 11, Tech, TECH_CARTOGRAPHY, 199.1, RESEARCHING
293, 11, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
293, 11, Tech, TECH_BANKING, 0.0, OWNED
293, 11, Tech, TECH_GUNPOWDER, 0.0, OWNED
293, 11, Tech, TECH_PRINTING, 0.0, OWNED
293, 11, Tech, TECH_SQUARE_RIGGING, 400.7, 
293, 11, Tech, TECH_ASTRONOMY, 0.0, OWNED
293, 11, Tech, TECH_METAL_CASTING, 0.0, OWNED
293, 11, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
293, 11, Tech, TECH_INDUSTRIALIZATION, 656.4, GOAL
293, 11, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
293, 11, Tech, TECH_BALLISTICS, 0.0, OWNED
293, 11, Tech, TECH_MILITARY_SCIENCE, 39.9, 
293, 11, Tech, TECH_SANITATION, 227.4, 
293, 11, Tech, TECH_ECONOMICS, 27.4, 
293, 11, Tech, TECH_RIFLING, -9959.1, 
293, 11, Tech, TECH_REPLACEABLE_PARTS, -9971.6, 
293, 11, Tech, TECH_STEEL, -9959.1, 
293, 11, Tech, TECH_CHEMISTRY, 441.6, 
293, 12, Tech, TECH_POTTERY, 0.0, OWNED
293, 12, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
293, 12, Tech, TECH_MINING, 0.0, OWNED
293, 12, Tech, TECH_SAILING, 0.0, OWNED
293, 12, Tech, TECH_ASTROLOGY, 0.0, OWNED
293, 12, Tech, TECH_IRRIGATION, 0.0, OWNED
293, 12, Tech, TECH_ARCHERY, 0.0, OWNED
293, 12, Tech, TECH_WRITING, 0.0, OWNED
293, 12, Tech, TECH_MASONRY, 0.0, OWNED
293, 12, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
293, 12, Tech, TECH_THE_WHEEL, 0.0, OWNED
293, 12, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
293, 12, Tech, TECH_CURRENCY, 0.0, OWNED
293, 12, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
293, 12, Tech, TECH_IRON_WORKING, 0.0, OWNED
293, 12, Tech, TECH_SHIPBUILDING, 0.0, OWNED
293, 12, Tech, TECH_MATHEMATICS, 0.0, OWNED
293, 12, Tech, TECH_CONSTRUCTION, 0.0, OWNED
293, 12, Tech, TECH_ENGINEERING, 0.0, OWNED
293, 12, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
293, 12, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
293, 12, Tech, TECH_MACHINERY, 0.0, OWNED
293, 12, Tech, TECH_EDUCATION, 0.0, OWNED
293, 12, Tech, TECH_STIRRUPS, 0.0, OWNED
293, 12, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
293, 12, Tech, TECH_CASTLES, 0.0, OWNED
293, 12, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
293, 12, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
293, 12, Tech, TECH_BANKING, 0.0, OWNED
293, 12, Tech, TECH_GUNPOWDER, 0.0, OWNED
293, 12, Tech, TECH_PRINTING, 0.0, OWNED
293, 12, Tech, TECH_SQUARE_RIGGING, 206.6, 
293, 12, Tech, TECH_ASTRONOMY, 0.0, OWNED
293, 12, Tech, TECH_METAL_CASTING, 0.0, OWNED
293, 12, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
293, 12, Tech, TECH_INDUSTRIALIZATION, 468.7, 
293, 12, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
293, 12, Tech, TECH_BALLISTICS, 191.6, 
293, 12, Tech, TECH_MILITARY_SCIENCE, 86.1, RESEARCHING
293, 12, Tech, TECH_STEAM_POWER, 471.0, 
293, 12, Tech, TECH_SANITATION, 0.0, OWNED
293, 12, Tech, TECH_ECONOMICS, -1.6, 
293, 12, Tech, TECH_RIFLING, -9721.3, 
293, 12, Tech, TECH_FLIGHT, 842.4, 
293, 12, Tech, TECH_REPLACEABLE_PARTS, -9999.0, 
293, 12, Tech, TECH_STEEL, -9721.3, 
293, 12, Tech, TECH_CHEMISTRY, 0.0, OWNED
293, 13, Tech, TECH_POTTERY, 0.0, OWNED
293, 13, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
293, 13, Tech, TECH_MINING, 0.0, OWNED
293, 13, Tech, TECH_SAILING, 0.0, OWNED
293, 13, Tech, TECH_ASTROLOGY, 0.0, OWNED
293, 13, Tech, TECH_IRRIGATION, 0.0, OWNED
293, 13, Tech, TECH_ARCHERY, 0.0, OWNED
293, 13, Tech, TECH_WRITING, 0.0, OWNED
293, 13, Tech, TECH_MASONRY, 0.0, OWNED
293, 13, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
293, 13, Tech, TECH_THE_WHEEL, 0.0, OWNED
293, 13, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
293, 13, Tech, TECH_CURRENCY, 0.0, OWNED
293, 13, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
293, 13, Tech, TECH_IRON_WORKING, 0.0, OWNED
293, 13, Tech, TECH_SHIPBUILDING, 0.0, OWNED
293, 13, Tech, TECH_MATHEMATICS, 0.0, OWNED
293, 13, Tech, TECH_CONSTRUCTION, 0.0, OWNED
293, 13, Tech, TECH_ENGINEERING, 0.0, OWNED
293, 13, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
293, 13, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
293, 13, Tech, TECH_MACHINERY, 0.0, OWNED
293, 13, Tech, TECH_EDUCATION, 0.0, OWNED
293, 13, Tech, TECH_STIRRUPS, 0.0, OWNED
293, 13, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
293, 13, Tech, TECH_CASTLES, 0.0, OWNED
293, 13, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
293, 13, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
293, 13, Tech, TECH_BANKING, 0.0, OWNED
293, 13, Tech, TECH_GUNPOWDER, 0.0, OWNED
293, 13, Tech, TECH_PRINTING, 0.0, OWNED
293, 13, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
293, 13, Tech, TECH_ASTRONOMY, 0.0, OWNED
293, 13, Tech, TECH_METAL_CASTING, 0.0, OWNED
293, 13, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
293, 13, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
293, 13, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
293, 13, Tech, TECH_BALLISTICS, 191.6, 
293, 13, Tech, TECH_MILITARY_SCIENCE, 117.3, RESEARCHING
293, 13, Tech, TECH_STEAM_POWER, 14.6, 
293, 13, Tech, TECH_SANITATION, 0.0, OWNED
293, 13, Tech, TECH_ECONOMICS, 19.0, 
293, 13, Tech, TECH_RIFLING, -9690.1, 
293, 13, Tech, TECH_FLIGHT, 0.0, OWNED
293, 13, Tech, TECH_REPLACEABLE_PARTS, -9980.0, 
293, 13, Tech, TECH_STEEL, -9690.1, 
293, 13, Tech, TECH_ELECTRICITY, -9984.4, 
293, 13, Tech, TECH_RADIO, -9984.4, 
293, 13, Tech, TECH_CHEMISTRY, 0.0, OWNED
293, 13, Tech, TECH_ADVANCED_FLIGHT, -9984.4, 
293, 13, Tech, TECH_ROCKETRY, -9984.4, 
293, 13, Tech, TECH_COMPUTERS, -9984.4, 
293, 14, Tech, TECH_POTTERY, 0.0, OWNED
293, 14, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
293, 14, Tech, TECH_MINING, 0.0, OWNED
293, 14, Tech, TECH_SAILING, 0.0, OWNED
293, 14, Tech, TECH_ASTROLOGY, 0.0, OWNED
293, 14, Tech, TECH_IRRIGATION, 0.0, OWNED
293, 14, Tech, TECH_ARCHERY, 0.0, OWNED
293, 14, Tech, TECH_WRITING, 0.0, OWNED
293, 14, Tech, TECH_MASONRY, 0.0, OWNED
293, 14, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
293, 14, Tech, TECH_THE_WHEEL, 0.0, OWNED
293, 14, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
293, 14, Tech, TECH_CURRENCY, 0.0, OWNED
293, 14, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
293, 14, Tech, TECH_IRON_WORKING, 0.0, OWNED
293, 14, Tech, TECH_SHIPBUILDING, 0.0, OWNED
293, 14, Tech, TECH_MATHEMATICS, 0.0, OWNED
293, 14, Tech, TECH_CONSTRUCTION, 0.0, OWNED
293, 14, Tech, TECH_ENGINEERING, 0.0, OWNED
293, 14, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
293, 14, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
293, 14, Tech, TECH_MACHINERY, 0.0, OWNED
293, 14, Tech, TECH_EDUCATION, 0.0, OWNED
293, 14, Tech, TECH_STIRRUPS, 0.0, OWNED
293, 14, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
293, 14, Tech, TECH_CASTLES, 0.0, OWNED
293, 14, Tech, TECH_CARTOGRAPHY, 234.8, RESEARCHING
293, 14, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
293, 14, Tech, TECH_BANKING, 0.0, OWNED
293, 14, Tech, TECH_GUNPOWDER, 0.0, OWNED
293, 14, Tech, TECH_PRINTING, 0.0, OWNED
293, 14, Tech, TECH_SQUARE_RIGGING, 450.9, 
293, 14, Tech, TECH_ASTRONOMY, 0.0, OWNED
293, 14, Tech, TECH_METAL_CASTING, 0.0, OWNED
293, 14, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
293, 14, Tech, TECH_INDUSTRIALIZATION, 706.6, GOAL
293, 14, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
293, 14, Tech, TECH_BALLISTICS, 0.0, OWNED
293, 14, Tech, TECH_MILITARY_SCIENCE, 17.6, 
293, 14, Tech, TECH_SANITATION, 227.4, 
293, 14, Tech, TECH_ECONOMICS, 0.7, 
293, 14, Tech, TECH_RIFLING, -9981.4, 
293, 14, Tech, TECH_REPLACEABLE_PARTS, -9998.3, 
293, 14, Tech, TECH_STEEL, -9981.4, 
293, 14, Tech, TECH_CHEMISTRY, 441.7, 
294, 0, Tech, TECH_POTTERY, 0.0, OWNED
294, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
294, 0, Tech, TECH_MINING, 0.0, OWNED
294, 0, Tech, TECH_SAILING, 0.0, OWNED
294, 0, Tech, TECH_ASTROLOGY, 0.0, OWNED
294, 0, Tech, TECH_IRRIGATION, 0.0, OWNED
294, 0, Tech, TECH_ARCHERY, 0.0, OWNED
294, 0, Tech, TECH_WRITING, 0.0, OWNED
294, 0, Tech, TECH_MASONRY, 0.0, OWNED
294, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
294, 0, Tech, TECH_THE_WHEEL, 0.0, OWNED
294, 0, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
294, 0, Tech, TECH_CURRENCY, 0.0, OWNED
294, 0, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
294, 0, Tech, TECH_IRON_WORKING, 0.0, OWNED
294, 0, Tech, TECH_SHIPBUILDING, 0.0, OWNED
294, 0, Tech, TECH_MATHEMATICS, 0.0, OWNED
294, 0, Tech, TECH_CONSTRUCTION, 0.0, OWNED
294, 0, Tech, TECH_ENGINEERING, 0.0, OWNED
294, 0, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
294, 0, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
294, 0, Tech, TECH_MACHINERY, 0.0, OWNED
294, 0, Tech, TECH_EDUCATION, 0.0, OWNED
294, 0, Tech, TECH_STIRRUPS, 0.0, OWNED
294, 0, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
294, 0, Tech, TECH_CASTLES, 215.6, RESEARCHING
294, 0, Tech, TECH_CARTOGRAPHY, 238.3, 
294, 0, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
294, 0, Tech, TECH_BANKING, 0.0, OWNED
294, 0, Tech, TECH_GUNPOWDER, 0.0, OWNED
294, 0, Tech, TECH_PRINTING, 165.9, 
294, 0, Tech, TECH_SQUARE_RIGGING, 97.0, 
294, 0, Tech, TECH_ASTRONOMY, 198.9, BOOSTED
294, 0, Tech, TECH_METAL_CASTING, 0.0, OWNED
294, 0, Tech, TECH_SIEGE_TACTICS, 326.1, 
294, 0, Tech, TECH_INDUSTRIALIZATION, 286.3, 
294, 0, Tech, TECH_SCIENTIFIC_THEORY, 292.9, 
294, 0, Tech, TECH_BALLISTICS, 0.0, OWNED
294, 0, Tech, TECH_MILITARY_SCIENCE, 66.3, 
294, 0, Tech, TECH_SANITATION, 324.0, 
294, 0, Tech, TECH_ECONOMICS, 329.5, 
294, 1, Tech, TECH_POTTERY, 0.0, OWNED
294, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
294, 1, Tech, TECH_MINING, 0.0, OWNED
294, 1, Tech, TECH_SAILING, 0.0, OWNED
294, 1, Tech, TECH_ASTROLOGY, 0.0, OWNED
294, 1, Tech, TECH_IRRIGATION, 0.0, OWNED
294, 1, Tech, TECH_ARCHERY, 0.0, OWNED
294, 1, Tech, TECH_WRITING, 0.0, OWNED
294, 1, Tech, TECH_MASONRY, 0.0, OWNED
294, 1, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
294, 1, Tech, TECH_THE_WHEEL, 0.0, OWNED
294, 1, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
294, 1, Tech, TECH_CURRENCY, 0.0, OWNED
294, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
294, 1, Tech, TECH_IRON_WORKING, 0.0, OWNED
294, 1, Tech, TECH_SHIPBUILDING, 0.0, OWNED
294, 1, Tech, TECH_MATHEMATICS, 0.0, OWNED
294, 1, Tech, TECH_CONSTRUCTION, 0.0, OWNED
294, 1, Tech, TECH_ENGINEERING, 0.0, OWNED
294, 1, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
294, 1, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
294, 1, Tech, TECH_MACHINERY, 0.0, OWNED
294, 1, Tech, TECH_EDUCATION, 0.0, OWNED
294, 1, Tech, TECH_STIRRUPS, 0.0, OWNED
294, 1, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
294, 1, Tech, TECH_CASTLES, 0.0, OWNED
294, 1, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
294, 1, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
294, 1, Tech, TECH_BANKING, 0.0, OWNED
294, 1, Tech, TECH_GUNPOWDER, 0.0, OWNED
294, 1, Tech, TECH_PRINTING, 0.0, OWNED
294, 1, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
294, 1, Tech, TECH_ASTRONOMY, 0.0, OWNED
294, 1, Tech, TECH_METAL_CASTING, 0.0, OWNED
294, 1, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
294, 1, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
294, 1, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
294, 1, Tech, TECH_BALLISTICS, 0.0, OWNED
294, 1, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
294, 1, Tech, TECH_STEAM_POWER, 233.3, BOOSTED
294, 1, Tech, TECH_SANITATION, 376.6, RESEARCHING
294, 1, Tech, TECH_ECONOMICS, 257.2, 
294, 1, Tech, TECH_RIFLING, 0.0, OWNED
294, 1, Tech, TECH_FLIGHT, 0.0, OWNED
294, 1, Tech, TECH_REPLACEABLE_PARTS, 825.0, 
294, 1, Tech, TECH_STEEL, 0.0, OWNED
294, 1, Tech, TECH_ELECTRICITY, 442.0, 
294, 1, Tech, TECH_RADIO, 427.6, 
294, 1, Tech, TECH_CHEMISTRY, 1838.8, BOOSTED
294, 1, Tech, TECH_COMBUSTION, 0.0, OWNED
294, 1, Tech, TECH_ADVANCED_FLIGHT, 558.1, 
294, 1, Tech, TECH_ROCKETRY, 2525.4, GOAL
294, 1, Tech, TECH_ADVANCED_BALLISTICS, 946.1, 
294, 1, Tech, TECH_COMBINED_ARMS, 184.4, 
294, 1, Tech, TECH_PLASTICS, 184.4, 
294, 1, Tech, TECH_COMPUTERS, 3225.8, 
294, 1, Tech, TECH_SYNTHETIC_MATERIALS, 391.6, 
294, 1, Tech, TECH_COMPOSITES, 471.7, 
294, 1, Tech, TECH_STEALTH_TECHNOLOGY, 471.7, 
294, 1, Contract 3291
294, 1, Contract 4396
294, 2, Tech, TECH_POTTERY, 0.0, OWNED
294, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
294, 2, Tech, TECH_MINING, 0.0, OWNED
294, 2, Tech, TECH_SAILING, 0.0, OWNED
294, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED
294, 2, Tech, TECH_IRRIGATION, 0.0, OWNED
294, 2, Tech, TECH_ARCHERY, 0.0, OWNED
294, 2, Tech, TECH_WRITING, 0.0, OWNED
294, 2, Tech, TECH_MASONRY, 0.0, OWNED
294, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
294, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED
294, 2, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
294, 2, Tech, TECH_CURRENCY, 0.0, OWNED
294, 2, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
294, 2, Tech, TECH_IRON_WORKING, 0.0, OWNED
294, 2, Tech, TECH_SHIPBUILDING, 0.0, OWNED
294, 2, Tech, TECH_MATHEMATICS, 0.0, OWNED
294, 2, Tech, TECH_CONSTRUCTION, 0.0, OWNED
294, 2, Tech, TECH_ENGINEERING, 0.0, OWNED
294, 2, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
294, 2, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
294, 2, Tech, TECH_MACHINERY, 0.0, OWNED
294, 2, Tech, TECH_EDUCATION, 0.0, OWNED
294, 2, Tech, TECH_STIRRUPS, 0.0, OWNED
294, 2, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
294, 2, Tech, TECH_CASTLES, 0.0, OWNED
294, 2, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
294, 2, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
294, 2, Tech, TECH_BANKING, 0.0, OWNED
294, 2, Tech, TECH_GUNPOWDER, 0.0, OWNED
294, 2, Tech, TECH_PRINTING, 0.0, OWNED
294, 2, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
294, 2, Tech, TECH_ASTRONOMY, 0.0, OWNED
294, 2, Tech, TECH_METAL_CASTING, 0.0, OWNED
294, 2, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
294, 2, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
294, 2, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
294, 2, Tech, TECH_BALLISTICS, 0.0, OWNED
294, 2, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
294, 2, Tech, TECH_STEAM_POWER, 0.0, OWNED
294, 2, Tech, TECH_SANITATION, 0.0, OWNED
294, 2, Tech, TECH_ECONOMICS, 0.0, OWNED
294, 2, Tech, TECH_RIFLING, 0.0, OWNED
294, 2, Tech, TECH_FLIGHT, 0.0, OWNED
294, 2, Tech, TECH_REPLACEABLE_PARTS, 0.0, OWNED
294, 2, Tech, TECH_STEEL, 0.0, OWNED
294, 2, Tech, TECH_ELECTRICITY, 0.0, OWNED
294, 2, Tech, TECH_RADIO, 0.0, OWNED
294, 2, Tech, TECH_CHEMISTRY, 0.0, OWNED
294, 2, Tech, TECH_COMBUSTION, 677.1, 
294, 2, Tech, TECH_ADVANCED_FLIGHT, 983.9, BOOSTED
294, 2, Tech, TECH_ROCKETRY, 0.0, OWNED
294, 2, Tech, TECH_ADVANCED_BALLISTICS, 0.0, OWNED
294, 2, Tech, TECH_COMBINED_ARMS, 927.9, BOOSTED
294, 2, Tech, TECH_PLASTICS, 2983.3, 
294, 2, Tech, TECH_COMPUTERS, 0.0, OWNED
294, 2, Tech, TECH_NUCLEAR_FISSION, 2193.1, 
294, 2, Tech, TECH_SYNTHETIC_MATERIALS, 2228.6, BOOSTED
294, 2, Tech, TECH_TELECOMMUNICATIONS, 214.5, 
294, 2, Tech, TECH_SATELLITES, 2570.3, 
294, 2, Tech, TECH_GUIDANCE_SYSTEMS, 614.5, RESEARCHING
294, 2, Tech, TECH_ROBOTICS, 510.0, 
294, 2, Contract 4404
294, 3, Tech, TECH_POTTERY, 0.0, OWNED
294, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
294, 3, Tech, TECH_MINING, 0.0, OWNED
294, 3, Tech, TECH_SAILING, 0.0, OWNED
294, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED
294, 3, Tech, TECH_IRRIGATION, 0.0, OWNED
294, 3, Tech, TECH_ARCHERY, 0.0, OWNED
294, 3, Tech, TECH_WRITING, 0.0, OWNED
294, 3, Tech, TECH_MASONRY, 0.0, OWNED
294, 3, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
294, 3, Tech, TECH_THE_WHEEL, 0.0, OWNED
294, 3, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
294, 3, Tech, TECH_CURRENCY, 0.0, OWNED
294, 3, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
294, 3, Tech, TECH_IRON_WORKING, 258.3, 
294, 3, Tech, TECH_SHIPBUILDING, 0.0, OWNED
294, 3, Tech, TECH_MATHEMATICS, 0.0, OWNED
294, 3, Tech, TECH_CONSTRUCTION, 0.0, OWNED
294, 3, Tech, TECH_ENGINEERING, 0.0, OWNED
294, 3, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
294, 3, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
294, 3, Tech, TECH_MACHINERY, 687.0, BOOSTED
294, 3, Tech, TECH_EDUCATION, 0.0, OWNED
294, 3, Tech, TECH_STIRRUPS, 0.0, OWNED
294, 3, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
294, 3, Tech, TECH_CASTLES, 0.0, OWNED
294, 3, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
294, 3, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
294, 3, Tech, TECH_BANKING, 0.0, OWNED
294, 3, Tech, TECH_GUNPOWDER, 0.0, OWNED
294, 3, Tech, TECH_PRINTING, 950.4, BOOSTED
294, 3, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
294, 3, Tech, TECH_ASTRONOMY, 0.0, OWNED
294, 3, Tech, TECH_METAL_CASTING, 620.9, BOOSTED
294, 3, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
294, 3, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
294, 3, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
294, 3, Tech, TECH_BALLISTICS, 1203.3, 
294, 3, Tech, TECH_STEAM_POWER, 0.0, OWNED
294, 3, Tech, TECH_SANITATION, 0.0, OWNED
294, 3, Tech, TECH_ECONOMICS, 894.9, BOOSTED
294, 3, Tech, TECH_FLIGHT, 0.0, OWNED
294, 3, Tech, TECH_REPLACEABLE_PARTS, 1396.8, BOOSTED
294, 3, Tech, TECH_ELECTRICITY, 0.0, OWNED
294, 3, Tech, TECH_RADIO, 258.7, RESEARCHING
294, 3, Tech, TECH_CHEMISTRY, 0.0, OWNED
294, 3, Tech, TECH_ADVANCED_FLIGHT, 445.4, 
294, 3, Tech, TECH_ROCKETRY, 979.2, 
294, 3, Tech, TECH_COMPUTERS, 2967.7, BOOSTED
294, 3, Tech, TECH_TELECOMMUNICATIONS, 3106.5, 
294, 3, Tech, TECH_SATELLITES, 1644.5, 
294, 3, Tech, TECH_ROBOTICS, 4756.3, GOAL
294, 3, Contract 4174
294, 4, Tech, TECH_POTTERY, 0.0, OWNED
294, 4, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
294, 4, Tech, TECH_MINING, 0.0, OWNED
294, 4, Tech, TECH_SAILING, 0.0, OWNED
294, 4, Tech, TECH_ASTROLOGY, 0.0, OWNED
294, 4, Tech, TECH_IRRIGATION, 0.0, OWNED
294, 4, Tech, TECH_ARCHERY, 0.0, OWNED
294, 4, Tech, TECH_WRITING, 0.0, OWNED
294, 4, Tech, TECH_MASONRY, 0.0, OWNED
294, 4, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
294, 4, Tech, TECH_THE_WHEEL, 0.0, OWNED
294, 4, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
294, 4, Tech, TECH_CURRENCY, 0.0, OWNED
294, 4, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
294, 4, Tech, TECH_IRON_WORKING, 0.0, OWNED
294, 4, Tech, TECH_SHIPBUILDING, 0.0, OWNED
294, 4, Tech, TECH_MATHEMATICS, 0.0, OWNED
294, 4, Tech, TECH_CONSTRUCTION, 0.0, OWNED
294, 4, Tech, TECH_ENGINEERING, 0.0, OWNED
294, 4, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
294, 4, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
294, 4, Tech, TECH_MACHINERY, 0.0, OWNED
294, 4, Tech, TECH_EDUCATION, 0.0, OWNED
294, 4, Tech, TECH_STIRRUPS, 0.0, OWNED
294, 4, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
