Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
227, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3087, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
298, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 4604, SUBMITTED, NO_UNIT, BUILDING_HAGIA_SOPHIA, NO_DISTRICT, VALUE 34.0, Seek Target Wonder
298, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 4605, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 708.0, Build City Building
298, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 4607, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 1121.0, Build City Building
298, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 4608, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1111.0, Settle City Op
298, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4609, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_AERODROME, VALUE 2060.0, Build City District
298, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 4612, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 3.0, Seek Target Wonder
298, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4614, SUBMITTED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
298, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 4615, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 47.0, Build City Building
298, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4616, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_AERODROME, VALUE 2039.0, Build City District
298, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 4617, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
298, 11, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 4618, SUBMITTED, NO_UNIT, BUILDING_SHIPYARD, NO_DISTRICT, VALUE 159.0, Build City Building
299, 1, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 4597
299, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 4623, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
299, 1, LOC_CITY_NAME_MENDES, , CONTRACT 4623, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
299, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 4623, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
299, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 4054, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1052.0, Settle City Op
299, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 4516, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1226.0, Build City Improvement
299, 2, LOC_CITY_NAME_MANAUS, , , UNIT_BIPLANE, Build City Building, CONTRACT 4539
299, 2, FAITH PURCHASE, , , UNIT_GURU, Unknown, CONTRACT 4599
299, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_NATAL, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 4625, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
299, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 4626, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_STREET_CARNIVAL, VALUE 448.0, Build City District
299, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 4627, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Build City Building
299, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_NATAL, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 4628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 214.0, Build City Improvement
299, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4629, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 0.0, Build Trigger Building
299, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 4631, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 941.0, Build City Building
299, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4632, SUBMITTED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 0.0, Build Trigger Building
299, 3, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 4601
299, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 4636, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 322.0, Build City Improvement
299, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 4636, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 322.0, Build City Improvement
299, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 4636, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 322.0, Build City Improvement
299, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 4636, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 322.0, Build City Improvement
299, 4, LOC_CITY_NAME_TOKYO, , CONTRACT 4639, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 290.0, Build City Building
299, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 4429
299, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4641, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 260.0, Seek Target Wonder
299, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4642, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 82.0, Seek Target Wonder
299, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4644, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 175.0, Build City Building
300, 1, LOC_CITY_NAME_MENDES, , CONTRACT 4649, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 1626.0, Build City Building
300, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 4650, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 529.0, Seek Target Wonder
300, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4651, SUBMITTED, UNIT_BIPLANE, NO_BUILDING, NO_DISTRICT, VALUE 2752.0, Build City Building
300, 3, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 4637
300, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 4653, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 43.0, Build City Improvement
300, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 4653, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 43.0, Build City Improvement
300, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 4653, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 43.0, Build City Improvement
300, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 4653, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 43.0, Build City Improvement
300, 4, FAITH PURCHASE, , , UNIT_BOMBARD, Siege City Assault, CONTRACT 4584
300, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 4655, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 578.0, Siege City Assault
300, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 4657, SUBMITTED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
300, 5, LOC_CITY_NAME_SHANGHAI, Canceling current build, OLD VALUE 91.0
300, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 4617, ACCEPTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
300, 5, LOC_CITY_NAME_SHANGHAI, , , BUILDING_WALLS, Build City Building, CONTRACT 4615
300, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 4659, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
300, 6, LOC_CITY_NAME_BRUSSELS, , CONTRACT 4662, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 137.0, Build City Building
300, 7, LOC_CITY_NAME_LA_VENTA, , CONTRACT 4663, SUBMITTED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 8.0, Build City Building
300, 8, LOC_CITY_NAME_KANDY, , , UNIT_TRADER, Default Specialization, , , Value 218.9
300, 8, LOC_CITY_NAME_KANDY, , CONTRACT 4664, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 206.0, Build City Building
300, 13, LOC_CITY_NAME_SEOUL, , CONTRACT 4185, COMPLETED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 268.7, Build City Building
300, 13, LOC_CITY_NAME_SEOUL, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 226.9
301, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 4667, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 2112.0, Build City Improvement
301, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 4667, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 2112.0, Build City Improvement
301, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 4667, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 2112.0, Build City Improvement
301, 1, LOC_CITY_NAME_MENDES, , CONTRACT 4667, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 2112.0, Build City Improvement
301, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 4667, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 2112.0, Build City Improvement
301, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 4670, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 432.0, Build City Building
301, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4672, SUBMITTED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
301, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 4636, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 322.0, Build City Improvement
301, 3, LOC_CITY_NAME_NEAPOLIS, , , UNIT_SPY, Default Specialization, , , Value 500.7
301, 3, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 4654
301, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 4675, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ARTIFACT, NO_DISTRICT, VALUE 0.0, Build Trigger Building
301, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 4676, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Build City Improvement
301, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 4676, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Build City Improvement
301, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 4676, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Build City Improvement
301, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 4676, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Build City Improvement
301, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 4678, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 179.0, Build City Improvement
301, 4, LOC_CITY_NAME_TOKYO, , CONTRACT 4678, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 179.0, Build City Improvement
301, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 4678, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 179.0, Build City Improvement
301, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 4678, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 179.0, Build City Improvement
301, 4, LOC_CITY_NAME_OKAYAMA, , CONTRACT 4678, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 179.0, Build City Improvement
301, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 4489
301, 5, LOC_CITY_NAME_SHANGHAI, Canceling current build, OLD VALUE 86.8
301, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 4615, FAILED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 86.8, Build City Building
301, 5, LOC_CITY_NAME_SHANGHAI, , , BUILDING_WALLS, Default Specialization, , , Value 86.8
301, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
301, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 4680, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
302, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 4683, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 952.0, Build City Improvement
302, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 4683, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 952.0, Build City Improvement
302, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 4683, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 952.0, Build City Improvement
302, 1, LOC_CITY_NAME_MENDES, , CONTRACT 4683, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 952.0, Build City Improvement
302, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 4683, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 952.0, Build City Improvement
302, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 4685, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 100.0, Manage Great Person
302, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 4685, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 100.0, Manage Great Person
302, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 4685, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 100.0, Manage Great Person
302, 1, LOC_CITY_NAME_MENDES, , CONTRACT 4685, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 100.0, Manage Great Person
302, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 4685, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 100.0, Manage Great Person
302, 2, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 4674
302, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_NATAL, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 4686, SUBMITTED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
302, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 4687, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 573.0, Build City Building
302, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 4690, SUBMITTED, NO_UNIT, BUILDING_LIGHTHOUSE, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
302, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 4584, COMPLETED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 578.0, Siege City Assault
302, 4, LOC_CITY_NAME_KYOTO, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 1272.9
302, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 4331, COMPLETED, NO_UNIT, BUILDING_UNIVERSITY, NO_DISTRICT, VALUE 1191.4, Build City Building
302, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 4386, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1346.0, Settle City Op
302, 4, LOC_CITY_NAME_OSAKA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 4603
302, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 4692, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 7.0, Build Trigger Unit
302, 4, LOC_CITY_NAME_OKAYAMA, , CONTRACT 4693, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 202.0, Build City Building
302, 5, LOC_CITY_NAME_SHANGHAI, Canceling current build, OLD VALUE 95.5
302, 5, LOC_CITY_NAME_SHANGHAI, , , BUILDING_WALLS, Default Specialization, , , Value 95.5
302, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 4695, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 95.0, Build City Building
302, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 4696, SUBMITTED, NO_UNIT, BUILDING_BIG_BEN, NO_DISTRICT, VALUE 981.0, Seek Target Wonder
302, 5, LOC_CITY_NAME_XIAN, , CONTRACT 4699, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 177.0, Build City Improvement
302, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 4699, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 177.0, Build City Improvement
302, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 4699, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 177.0, Build City Improvement
302, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 4699, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 177.0, Build City Improvement
